governance_type,ecological_site,Site,Region,District,Village,surveyNo,a.1.1,a.1.2,a.1.3,a.1.4,a.2.1,a.2.2,a.2.3,a.2.4,a.3.1,a.3.2,a.3.3,a.4.1,a.4.2,a.4.3,b.1.1,b.1.2,b.1.3,b.2.1,b.2.2,b.2.3,b.3.1,b.3.2,b.3.3,b.3.4,b.4.1,b.4.2,b.4.3,b.5.1,b.5.2,b.5.3,a.1.1_w,a.1.2_w,a.1.3_w,a.1.4_w,a.2.1_w,a.2.2_w,a.2.3_w,a.2.4_w,a.3.1_w,a.3.2_w,a.3.3_w,a.4.1_w,a.4.2_w,a.4.3_w,b.1.1_w,b.1.2_w,b.1.3_w,b.2.1_w,b.2.2_w,b.2.3_w,b.3.1_w,b.3.2_w,b.3.3_w,b.3.4_w,b.4.1_w,b.4.2_w,b.4.3_w,b.5.1_w,b.5.2_w,b.5.3_w,a.1.1_weighted,a.1.2_weighted,a.1.3_weighted,a.1.4_weighted,a.2.1_weighted,a.2.2_weighted,a.2.3_weighted,a.2.4_weighted,a.3.1_weighted,a.3.2_weighted,a.3.3_weighted,a.4.1_weighted,a.4.2_weighted,a.4.3_weighted,b.1.1_weighted,b.1.2_weighted,b.1.3_weighted,b.2.1_weighted,b.2.2_weighted,b.2.3_weighted,b.3.1_weighted,b.3.2_weighted,b.3.3_weighted,b.3.4_weighted,b.4.1_weighted,b.4.2_weighted,b.4.3_weighted,b.5.1_weighted,b.5.2_weighted,b.5.3_weighted,a.1_sum,a.2_sum,a.3_sum,a.4_sum,b.1_sum,b.2_sum,b.3_sum,b.4_sum,b.5_sum,a.1_w,a.2_w,a.3_w,a.4_w,b.1_w,b.2_w,b.3_w,b.4_w,b.5_w,a.1_weighted,a.2_weighted,a.3_weighted,a.4_weighted,b.1_weighted,b.2_weighted,b.3_weighted,b.4_weighted,b.5_weighted,a_sum,b_sum
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E067,1,1.0,1.0,0.1373,0,0.2059,0.6,0.6,1,1,1,0.12,0.3333,0.75,0.0,1,0.2,0.019,0.25,0.0,0.3333,0.0,0.0,0.25,0.75,0,0.25,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0225172,0.0,0.045298,0.1398,0.174,0.302,0.319,0.379,0.02496,0.18364830000000001,0.18075,0.0,0.28,0.0684,0.006346,0.10975,0.0,0.13798619999999998,0.0,0.0,0.04675,0.273,0.0,0.082,0.25425000000000003,0.341,0.32,0.8585172000000001,0.35909800000000003,1.0,0.38935830000000005,0.34840000000000004,0.116096,0.18473619999999996,0.35500000000000004,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28331067600000004,0.082233442,0.178,0.10240123290000001,0.08396440000000001,0.02263872,0.04211985359999999,0.054315,0.16749075000000002,0.6459453509,0.3705287236
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E068,1,1.0,1.0,0.5686,0,0.5735,0.6,0.8,0,0,1,0.56,0.2083,0.75,0.0,1,0.2,0.1449,0.25,0.0,0.3333,0.75,0.0,0.25,0.25,1,0.25,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0932504,0.0,0.12617,0.1398,0.23199999999999998,0.0,0.0,0.379,0.11648,0.11477330000000002,0.18075,0.0,0.28,0.0684,0.048396600000000005,0.10975,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.091,0.308,0.082,0.25425000000000003,0.341,0.0,0.9292504,0.49797,0.379,0.4120033,0.34840000000000004,0.1581466,0.3324862,0.48100000000000004,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.30665263200000004,0.11403513000000001,0.067462,0.10835686790000001,0.08396440000000001,0.030838587,0.0758068536,0.073593,0.10893075,0.5965066299,0.37313359060000006
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E069,1,0.95,1.0,0.1961,0,0.3971,0.5,0.75,0,0,1,0.18,0.4583,0.25,0.25,1,1.0,0.1034,0.25,0.0,0.3333,0.75,0.25,0.75,1.0,1,0.8333,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0321604,0.0,0.08736200000000001,0.1165,0.21749999999999997,0.0,0.0,0.379,0.037439999999999994,0.2525233,0.06025,0.0945,0.28,0.342,0.03453560000000001,0.10975,0.0,0.13798619999999998,0.14775,0.0505,0.14024999999999999,0.364,0.308,0.2733224,0.25425000000000003,0.341,0.0,0.8519604000000001,0.421362,0.379,0.35021329999999995,0.7165000000000001,0.1442856,0.47648619999999997,0.9453224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.281146932,0.096491898,0.067462,0.09210609789999999,0.17267650000000004,0.028135692000000004,0.1086388536,0.1446343272,0.10893075,0.5372069279,0.5630161228
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E070,1,0.97,1.0,0.0588,0,0.0441,0.5,0.75,0,1,1,0.22,0.3333,0.75,0.0,1,0.8,0.1669,0.25,0.0,0.3333,0.0,0.0,0.25,0.75,0,0.5833,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0096432,0.0,0.009702,0.1165,0.21749999999999997,0.0,0.319,0.379,0.045759999999999995,0.18364830000000001,0.18075,0.0,0.28,0.2736,0.0557446,0.10975,0.0,0.13798619999999998,0.0,0.0,0.04675,0.273,0.0,0.19132240000000003,0.25425000000000003,0.341,0.0,0.8359232,0.34370199999999995,0.698,0.4101583,0.5536000000000001,0.1654946,0.18473619999999996,0.4643224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27585465600000003,0.07870775799999999,0.12424399999999998,0.1078716329,0.13341760000000003,0.032271447,0.04211985359999999,0.0710413272,0.10893075,0.5866780468999999,0.38778097780000004
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E071,1,1.0,1.0,0.2157,0,0.4118,0.3333,0.3333,1,0,0,0.2,0.3333,0.75,0.25,1,0.0,0.0587,0.25,0.0,0.3333,0.75,0.0,0.25,0.75,1,0.5833,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.035374800000000005,0.0,0.090596,0.0776589,0.09665699999999999,0.302,0.0,0.0,0.0416,0.18364830000000001,0.18075,0.0945,0.28,0.0,0.019605800000000003,0.10975,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.273,0.308,0.19132240000000003,0.25425000000000003,0.341,0.0,0.8713748000000001,0.2649119,0.302,0.40599830000000003,0.37450000000000006,0.1293558,0.3324862,0.7723224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28755368400000003,0.0606648251,0.053756,0.10677755290000002,0.09025450000000002,0.025224381,0.0758068536,0.11816532719999999,0.10893075,0.508752062,0.41838181180000006
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E072,1,0.95,1.0,0.5686,0,0.4265,0.5,0.5,0,0,1,0.58,0.3333,0.75,0.25,1,0.8,0.0348,0.25,0.0,0.6667,0.75,0.0,0.25,0.75,1,0.3333,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0932504,0.0,0.09383,0.1165,0.145,0.0,0.0,0.379,0.12063999999999998,0.18364830000000001,0.18075,0.0945,0.28,0.2736,0.0116232,0.10975,0.0,0.2760138,0.14775,0.0,0.04675,0.273,0.308,0.1093224,0.25425000000000003,0.341,0.0,0.9130504,0.35533000000000003,0.379,0.48503830000000003,0.6481000000000001,0.1213732,0.4705138,0.6903224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.301306632,0.08137057000000002,0.067462,0.12756507290000002,0.15619210000000003,0.023667774000000003,0.1072771464,0.1056193272,0.10893075,0.5777042749000001,0.5016870976
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E073,0,0.9,0.5,0.0196,0,0.0147,0.5,0.75,0,0,1,0.36,0.4583,0.75,0.5,1,0.2,0.0179,0.25,0.0,0.6667,0.75,0.0,0.25,0.75,1,0.25,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.0,0.2916,0.169,0.0032144,0.0,0.003234,0.1165,0.21749999999999997,0.0,0.0,0.379,0.07487999999999999,0.2525233,0.18075,0.189,0.28,0.0684,0.0059786,0.10975,0.0,0.2760138,0.14775,0.0,0.04675,0.273,0.308,0.082,0.25425000000000003,0.341,0.0,0.4638144,0.337234,0.379,0.5081533,0.5374,0.1157286,0.4705138,0.6629999999999999,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.15305875200000002,0.077226586,0.067462,0.1336443179,0.1295134,0.022567077,0.1072771464,0.10143899999999999,0.10893075,0.43139165589999995,0.46972737340000004
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E074,1,1.0,1.0,0.0784,1,0.0,0.8,0.8,1,1,1,0.22,0.3333,0.75,0.0,1,0.2,0.0179,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0,0.1667,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0128576,0.257,0.0,0.1864,0.23199999999999998,0.302,0.319,0.379,0.045759999999999995,0.18364830000000001,0.18075,0.0,0.28,0.0684,0.0059786,0.10975,0.0,0.0,0.0985,0.0,0.04675,0.091,0.0,0.0546776,0.25425000000000003,0.341,0.0,0.8488576000000001,0.6754,1.0,0.4101583,0.34840000000000004,0.1157286,0.14525,0.1456776,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28012300800000006,0.15466660000000002,0.178,0.1078716329,0.08396440000000001,0.022567077,0.033117,0.0222886728,0.10893075,0.7206612409000002,0.27086789980000003
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E075,1,1.0,1.0,0.0,0,0.0,0.0,0.5,0,0,1,0.08,0.4583,0.5,0.5,1,0.8,0.0482,0.25,0.0,0.3333,0.75,0.0,0.5,0.75,1,0.25,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.379,0.01664,0.2525233,0.1205,0.189,0.28,0.2736,0.0160988,0.10975,0.0,0.13798619999999998,0.14775,0.0,0.0935,0.273,0.308,0.082,0.25425000000000003,0.341,0.0,0.8360000000000001,0.145,0.379,0.3896633,0.7426,0.1258488,0.3792362,0.6629999999999999,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27588,0.033205,0.067462,0.10248144790000001,0.1789666,0.024540516000000002,0.0864658536,0.10143899999999999,0.10893075,0.4790284479,0.5003427196
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E076,0,1.0,0.4762,0.4706,0,0.3529,0.6,0.8,0,0,0,0.64,0.4583,0.5,0.25,1,0.8,0.019,0.25,0.0,0.6667,0.75,0.5,0.5,0.75,0,0.4167,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.0,0.324,0.1609556,0.07717840000000001,0.0,0.077638,0.1398,0.23199999999999998,0.0,0.0,0.0,0.13312,0.2525233,0.1205,0.0945,0.28,0.2736,0.006346,0.10975,0.0,0.2760138,0.14775,0.101,0.0935,0.273,0.0,0.1366776,0.25425000000000003,0.341,0.0,0.562134,0.449438,0.0,0.5061433,0.6481000000000001,0.116096,0.6182638,0.40967760000000003,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.18550422000000003,0.102921302,0.0,0.1331156879,0.15619210000000003,0.02263872,0.14096414640000002,0.0626806728,0.10893075,0.42154120990000005,0.49140638920000007
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E077,0,1.0,0.3684,0.2353,1,0.2059,0.6667,0.8333,0,1,0,0.22,0.4583,0.75,0.0,0,0.8,0.0316,0.25,0.0,0.6667,0.0,0.0,0.25,0.75,1,0.75,0.65,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.0,0.324,0.12451920000000001,0.038589200000000004,0.257,0.045298,0.1553411,0.24165699999999998,0.0,0.319,0.0,0.045759999999999995,0.2525233,0.18075,0.0,0.0,0.2736,0.010554400000000002,0.10975,0.0,0.2760138,0.0,0.0,0.04675,0.273,0.308,0.246,0.22035000000000002,0.341,0.32,0.4871084,0.6992961,0.319,0.4790333,0.2736,0.1203044,0.3227638,0.827,0.8813500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.160745772,0.1601388069,0.056782,0.1259857579,0.0659376,0.023459358000000003,0.0735901464,0.126531,0.16128705000000002,0.5036523368,0.4508051544
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E078,0,1.0,0.4286,0.7451,0,0.8088,0.8182,0.9091,0,0,1,0.74,0.0833,0.75,0.5,0,0.8,0.0587,0.25,0.0,0.6667,1.0,0.0,0.25,0.75,1,0.5833,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.0,0.324,0.1448668,0.1221964,0.0,0.17793599999999998,0.19064060000000002,0.263639,0.0,0.0,0.379,0.15392,0.0458983,0.18075,0.189,0.0,0.2736,0.019605800000000003,0.10975,0.0,0.2760138,0.197,0.0,0.04675,0.273,0.308,0.19132240000000003,0.25425000000000003,0.341,0.0,0.5910632,0.6322156000000001,0.379,0.38056829999999997,0.4626,0.1293558,0.5197638,0.7723224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.19505085600000002,0.14477737240000002,0.067462,0.1000894629,0.1114866,0.025224381,0.1185061464,0.11816532719999999,0.10893075,0.5073796913,0.48231320460000005
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E079,1,1.0,1.0,0.3333,0,0.5,0.7143,0.7143,0,0,0,0.32,0.4583,0.75,0.0,1,1.0,1.0,0.25,1.0,0.3333,0.75,0.0,0.25,0.75,1,0.25,0.55,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0546612,0.0,0.11,0.16643190000000002,0.207147,0.0,0.0,0.0,0.06656,0.2525233,0.18075,0.0,0.28,0.342,0.334,0.10975,0.227,0.13798619999999998,0.14775,0.0,0.04675,0.273,0.308,0.082,0.18645000000000003,0.341,0.32,0.8906612,0.48357890000000003,0.0,0.49983330000000004,0.6220000000000001,0.6707500000000001,0.3324862,0.6629999999999999,0.84745,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.293918196,0.11073956810000002,0.0,0.1314561579,0.149902,0.13079625000000003,0.0758068536,0.10143899999999999,0.15508335,0.5361139220000001,0.6130274536
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E080,1,1.0,1.0,0.4314,0,0.5735,0.3333,0.3333,0,0,1,0.42,0.4583,0.75,0.0,1,0.8,0.1643,0.25,0.0,0.3333,0.75,0.0,0.25,0.75,1,0.4167,0.65,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.07074960000000001,0.0,0.12617,0.0776589,0.09665699999999999,0.0,0.0,0.379,0.08736,0.2525233,0.18075,0.0,0.28,0.2736,0.05487620000000001,0.10975,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.273,0.308,0.1366776,0.22035000000000002,0.341,0.0,0.9067496,0.3004859,0.379,0.5206333,0.5536000000000001,0.1646262,0.3324862,0.7176776,0.56135,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.29922736800000005,0.0688112711,0.067462,0.1369265579,0.13341760000000003,0.032102109000000004,0.0758068536,0.1098046728,0.10272705,0.572427197,0.4538582854
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Lagnamena,E081,1,1.0,1.0,0.098,0,0.3235,0.3333,0.3333,0,1,0,0.08,0.4583,0.75,0.0,1,0.2,0.3966,0.25,0.0,0.3333,0.0,0.0,0.25,0.25,0,0.0833,0.65,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.016072000000000003,0.0,0.07117,0.0776589,0.09665699999999999,0.0,0.319,0.0,0.01664,0.2525233,0.18075,0.0,0.28,0.0684,0.1324644,0.10975,0.0,0.13798619999999998,0.0,0.0,0.04675,0.091,0.0,0.0273224,0.22035000000000002,0.341,0.0,0.852072,0.24548589999999998,0.319,0.44991329999999996,0.34840000000000004,0.2422144,0.18473619999999996,0.1183224,0.56135,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28118376,0.0562162711,0.056782,0.1183271979,0.08396440000000001,0.047231808,0.04211985359999999,0.018103327199999998,0.10272705,0.512509229,0.2941464388
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Maromanjo,E082,1,0.8,1.0,0.2353,0,0.1765,0.6,0.6,0,1,1,0.16,0.4583,0.75,0.25,1,0.0,0.02,0.0,0.0,0.3333,0.0,0.0,0.25,0.75,1,0.25,0.55,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.25920000000000004,0.338,0.038589200000000004,0.0,0.038829999999999996,0.1398,0.174,0.0,0.319,0.379,0.03328,0.2525233,0.18075,0.0945,0.28,0.0,0.00668,0.0,0.0,0.13798619999999998,0.0,0.0,0.04675,0.273,0.308,0.082,0.18645000000000003,0.341,0.0,0.8097892000000001,0.35263,0.698,0.46655329999999995,0.37450000000000006,0.00668,0.18473619999999996,0.6629999999999999,0.5274500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.26723043600000007,0.08075227,0.12424399999999998,0.12270351789999999,0.09025450000000002,0.0013026000000000001,0.04211985359999999,0.10143899999999999,0.09652335000000001,0.5949302239,0.3316393036
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Maromanjo,E083,1,0.9,1.0,0.1569,0,0.3676,0.5,0.5,0,0,1,0.14,0.4583,0.75,0.25,1,0.8,0.1581,0.0,0.0,0.3333,0.75,0.0,0.25,0.25,1,0.25,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.2916,0.338,0.025731600000000004,0.0,0.080872,0.1165,0.145,0.0,0.0,0.379,0.02912,0.2525233,0.18075,0.0945,0.28,0.2736,0.0528054,0.0,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.091,0.308,0.082,0.25425000000000003,0.341,0.32,0.8293316000000001,0.342372,0.379,0.4623933,0.6481000000000001,0.0528054,0.3324862,0.48100000000000004,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27367942800000006,0.078403188,0.067462,0.1216094379,0.15619210000000003,0.010297053,0.0758068536,0.073593,0.16749075000000002,0.5411540539,0.48337975660000004
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Maromanjo,E084,1,0.95,1.0,0.5882,0,0.6912,0.5,0.75,1,0,1,0.58,0.4583,0.75,0.0,1,0.0,0.1707,0.0,0.0,0.3333,0.75,0.0,0.25,0.25,0,0.0833,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.09646479999999999,0.0,0.152064,0.1165,0.21749999999999997,0.302,0.0,0.379,0.12063999999999998,0.2525233,0.18075,0.0,0.28,0.0,0.0570138,0.0,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.091,0.0,0.0273224,0.25425000000000003,0.341,0.0,0.9162648000000001,0.486064,0.681,0.5539132999999999,0.28,0.0570138,0.3324862,0.1183224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.3023673840000001,0.111308656,0.121218,0.1456791979,0.06748,0.011117691,0.0758068536,0.018103327199999998,0.10893075,0.6805732379,0.2814386218
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Maromanjo,E085,1,0.97,1.0,0.1176,0,0.3382,0.3333,0.3333,1,1,0,0.1,0.4583,0.75,0.25,0,0.8,0.0471,0.0,0.0,0.3333,0.0,0.0,0.25,0.25,1,0.25,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0192864,0.0,0.074404,0.0776589,0.09665699999999999,0.302,0.319,0.0,0.0208,0.2525233,0.18075,0.0945,0.0,0.2736,0.015731400000000003,0.0,0.0,0.13798619999999998,0.0,0.0,0.04675,0.091,0.308,0.082,0.25425000000000003,0.341,0.0,0.8455664,0.2487199,0.621,0.4540733,0.3681,0.015731400000000003,0.18473619999999996,0.48100000000000004,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.279036912,0.0569568571,0.110538,0.11942127790000001,0.08871209999999999,0.0030676230000000007,0.04211985359999999,0.073593,0.10893075,0.565953047,0.3164233266
Well established LMMAs,"Coral_reef,_Seagrass_bed,_Mangrove",Sahamalaza,Sofia,Analalava,Maromanjo,E086,1,0.97,1.0,0.5882,0,0.6912,0.7778,0.7778,0,0,1,0.58,0.4583,0.75,0.0,1,0.0,0.2008,0.0,0.0,0.3333,0.75,0.0,0.25,0.25,0,0.3333,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.09646479999999999,0.0,0.152064,0.1812274,0.22556199999999998,0.0,0.0,0.379,0.12063999999999998,0.2525233,0.18075,0.0,0.28,0.0,0.06706720000000001,0.0,0.0,0.13798619999999998,0.14775,0.0,0.04675,0.091,0.0,0.1093224,0.25425000000000003,0.341,0.0,0.9227448,0.5588534000000001,0.379,0.5539132999999999,0.28,0.06706720000000001,0.3324862,0.2003224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.304505784,0.12797742860000003,0.067462,0.1456791979,0.06748,0.013078104000000002,0.0758068536,0.0306493272,0.10893075,0.6456244105,0.2959450348
